molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL1812739,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,0.83,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,658.0,active
CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,9400.0,active
CHEMBL1829958,Nc1nc(Br)ncc1-c1c[nH]c2cccc(O)c12,10000.0,intermediate
CHEMBL1829959,COc1cccc2[nH]cc(-c3ccnc(N)n3)c12,10000.0,intermediate
CHEMBL1829961,Nc1nc(Cl)ncc1-c1c[nH]c2cccc(O)c12,10000.0,intermediate
CHEMBL1830877,O=S1(=O)N(CCC2CNCCO2)c2ccccc2N1c1ccccc1,964.0,intermediate
CHEMBL1830878,O=S1(=O)N(CC[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,479.0,intermediate
CHEMBL1830879,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,599.0,intermediate
CHEMBL1830881,O=S1(=O)N(C[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,341.0,intermediate
CHEMBL1830882,O=S1(=O)N(C[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,792.0,intermediate
CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,1035.0,active
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,2113.0,active
CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,2190.0,active
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,211.0,active
CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,2040.0,active
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],1365.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1033.8,intermediate
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,14911.0,inactive
CHEMBL942,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,2208.0,intermediate
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,19015.0,active
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,2181.0,active
CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,245.0,intermediate
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,2684.6,active
CHEMBL1201203,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,243.0,active
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,998.0,active
CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,1649.0,active
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,8491.0,active
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,2505.0,active
CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,5521.0,intermediate
CHEMBL1629810,CC(O)COC[C@@H]1O[C@H]2O[C@H]3[C@H](COCC(C)O)O[C@@H](O[C@H]4[C@H](COCC(C)O)O[C@@H](O[C@H]5[C@H](COCC(C)O)O[C@@H](O[C@H]6[C@H](COCC(C)O)OC[C@@H](O[C@H]7[C@H](COCC(C)O)O[C@@H](O[C@H]8[C@H](COCC(C)O)O[C@@H](O[C@H]9[C@H](COCC(C)O)O[C@@H](O[C@@H]1[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]9O)[C@@H](O)[C@@H]8O)[C@@H](O)[C@@H]7O)[C@@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O,1687.0,active
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,1969.0,active
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,98.7,inactive
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],4069.0,active
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,835.0,active
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,6905.0,inactive
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,584.0,active
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2053.0,active
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,13551.0,active
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,559.0,active
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,8633.0,active
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,16918.0,active
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,931.0,active
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,678.0,active
CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,188.0,active
CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,763.0,active
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,4800.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,2431.0,active
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,4637.0,intermediate
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5581.0,intermediate
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,3879.0,active
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,155.0,intermediate
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,1071.0,active
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,784.0,inactive
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,2245.0,inactive
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,2643.0,inactive
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1641.0,inactive
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2746.0,inactive
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,6842.0,inactive
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,845.0,intermediate
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],6279.0,intermediate
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,14884.0,active
CHEMBL9514,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,6232.0,inactive
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,672.0,active
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,3159.0,intermediate
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1868.0,intermediate
CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,521.3,inactive
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,18636.0,active
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,879.0,intermediate
CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,1678.0,inactive
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2655.5,intermediate
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,15525.0,inactive
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,85.5,intermediate
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1735.0,active
CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,2910.0,inactive
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,10104.0,intermediate
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1701.0,inactive
CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,1832.0,intermediate
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,63.0,inactive
CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,4455.2,intermediate
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,2601.0,active
